customer_id,age,gender,city,tenure_months,avg_order_value,total_orders,last_purchase_days_ago,support_tickets,subscription_type,churn,churn_probability,churn_actual,risk_band
192294,67,Male,Mumbai,12,3183,283,351,20,Basic,1,0.0,1,Low
213123,50,Female,Bangalore,73,1272,196,33,36,Basic,0,0.0,0,Low
260032,38,Male,Chennai,68,3601,415,13,18,Silver,0,0.0,0,Low
283131,45,Female,Bangalore,10,9111,5,655,42,Platinum,1,1.0,1,High
183277,19,Female,Kolkata,22,4488,494,368,0,Silver,0,0.0,0,Low
222755,48,Male,Chennai,59,6514,309,693,25,Silver,1,0.0,1,Low
155475,20,Male,Delhi,34,595,254,10,5,Basic,0,6.84291094573275e-295,0,Low
148730,35,Male,Bangalore,13,4241,463,672,17,Basic,0,0.0,0,Low
295263,41,Female,Pune,117,5080,105,427,25,Gold,0,0.0,0,Low
192320,45,Female,Hyderabad,104,6401,134,352,15,Gold,0,0.0,0,Low
284146,48,Male,Hyderabad,75,1250,50,29,42,Gold,0,8.351464263545333e-119,0,Low
240335,67,Male,Mumbai,41,4225,72,93,29,Platinum,0,0.0,0,Low
277998,30,Male,Mumbai,112,6536,215,310,25,Basic,0,0.0,0,Low
109952,38,Male,Bangalore,62,1040,459,156,27,Basic,0,0.0,0,Low
244713,63,Male,Bangalore,63,5790,438,199,22,Basic,0,0.0,0,Low
114695,42,Female,Chennai,33,2321,32,589,16,Silver,1,2.8524070750285235e-15,1,Low
243472,24,Female,Mumbai,17,9795,235,707,22,Basic,0,0.0,0,Low
153219,29,Female,Delhi,111,1694,170,542,28,Silver,0,0.0,0,Low
215075,66,Male,Mumbai,94,6004,476,480,7,Basic,0,0.0,0,Low
180842,43,Male,Pune,85,2866,346,446,5,Platinum,1,0.0,1,Low
176720,25,Female,Pune,90,714,372,641,29,Basic,0,0.0,0,Low
172503,31,Female,Delhi,48,870,46,703,18,Platinum,1,1.0,1,High
288741,18,Female,Chennai,28,949,51,136,47,Platinum,0,1.4763912419523737e-59,0,Low
278576,21,Male,Bangalore,28,9583,185,12,17,Gold,0,0.0,0,Low
236893,37,Male,Bangalore,67,2538,63,246,17,Platinum,0,2.663772396166062e-265,0,Low
254959,27,Female,Hyderabad,86,3063,370,346,46,Basic,0,0.0,0,Low
120887,19,Male,Mumbai,35,4908,422,648,23,Platinum,1,0.0,1,Low
221209,63,Female,Chennai,104,4967,481,654,44,Gold,1,0.0,1,Low
297096,64,Female,Bangalore,30,1790,14,136,24,Gold,1,1.5051126180263818e-16,1,Low
252007,34,Female,Chennai,5,5651,111,524,11,Gold,1,0.0,1,Low
251983,38,Female,Delhi,67,8495,7,322,21,Basic,0,4.175259749098841e-38,0,Low
268988,37,Male,Kolkata,110,4077,377,704,3,Basic,1,0.0,1,Low
147609,28,Female,Pune,37,8850,405,721,19,Gold,1,0.0,1,Low
255395,62,Female,Kolkata,110,5949,5,686,19,Basic,1,1.0,1,High
241643,55,Male,Chennai,83,7146,199,312,7,Basic,0,0.0,0,Low
278900,58,Male,Mumbai,70,2347,121,621,4,Basic,1,0.0,1,Low
226062,46,Female,Kolkata,61,2685,498,317,24,Platinum,1,0.0,1,Low
278132,22,Male,Pune,33,6053,270,430,27,Gold,1,0.0,1,Low
207803,60,Female,Pune,88,9071,306,42,32,Silver,0,0.0,0,Low
154019,60,Male,Delhi,23,5570,483,141,6,Basic,0,0.0,0,Low
195630,68,Female,Kolkata,61,7731,363,479,43,Gold,1,0.0,1,Low
154434,68,Male,Hyderabad,63,3185,300,433,9,Gold,1,0.0,1,Low
177430,46,Male,Pune,56,6685,271,357,25,Basic,0,0.0,0,Low
273246,46,Male,Chennai,103,944,55,300,18,Gold,0,5.875841692031547e-47,0,Low
132197,58,Male,Pune,114,7087,455,153,39,Gold,0,0.0,0,Low
143069,23,Female,Chennai,108,9134,183,62,14,Basic,0,0.0,0,Low
153834,55,Female,Pune,112,4460,16,569,41,Silver,0,5.42757414223766e-19,0,Low
160182,45,Male,Mumbai,61,735,221,409,40,Platinum,1,3.9272748443051657e-233,1,Low
285772,43,Male,Kolkata,112,2019,45,513,12,Gold,0,8.281747993165112e-79,0,Low
170233,57,Female,Delhi,29,7522,112,262,6,Gold,0,0.0,0,Low
214754,29,Female,Mumbai,6,3326,221,426,16,Silver,0,0.0,0,Low
261508,23,Female,Mumbai,1,7004,285,16,7,Platinum,0,1.0,0,High
135140,50,Female,Bangalore,36,4537,226,392,13,Gold,0,0.0,0,Low
111847,42,Female,Kolkata,80,9690,352,76,41,Basic,0,0.0,0,Low
187364,64,Male,Hyderabad,25,6853,231,94,2,Basic,0,0.0,0,Low
167007,49,Male,Chennai,89,4966,304,347,23,Basic,1,0.0,1,Low
130549,43,Female,Chennai,59,7668,116,211,17,Gold,0,0.0,0,Low
169294,61,Female,Mumbai,108,8738,482,658,36,Basic,0,0.0,0,Low
292926,23,Male,Mumbai,20,2715,456,109,13,Gold,0,0.0,0,Low
124005,38,Female,Bangalore,58,8100,56,111,6,Basic,0,0.0,0,Low
160865,23,Female,Pune,61,7642,376,366,45,Gold,1,0.0,1,Low
231020,65,Male,Hyderabad,30,9659,249,101,33,Gold,1,0.0,1,Low
149707,47,Female,Delhi,55,4514,241,331,25,Silver,0,0.0,0,Low
245579,35,Female,Mumbai,86,1238,35,414,49,Basic,1,0.998413269114506,1,High
268626,36,Male,Delhi,45,6302,42,144,36,Gold,1,0.0,1,Low
194319,35,Female,Chennai,60,935,259,313,35,Basic,1,0.0,1,Low
216124,33,Female,Chennai,82,2861,251,346,38,Gold,0,0.0,0,Low
242192,59,Male,Hyderabad,38,8632,180,267,44,Basic,0,0.0,0,Low
165746,31,Male,Mumbai,119,1817,58,322,14,Silver,1,3.809996393657506e-150,1,Low
145765,64,Female,Mumbai,119,6929,51,516,15,Basic,0,0.0,0,Low
257688,64,Male,Pune,86,7113,436,594,25,Silver,1,0.0,1,Low
106234,20,Female,Chennai,97,8263,108,624,28,Basic,1,0.0,1,Low
139442,69,Male,Kolkata,46,8022,450,484,38,Silver,1,0.0,1,Low
156568,35,Female,Bangalore,57,1172,147,8,10,Silver,0,0.0,0,Low
120823,47,Male,Delhi,87,3933,305,595,29,Silver,0,0.0,0,Low
236020,48,Male,Kolkata,79,1545,148,294,29,Silver,0,0.0,0,Low
122331,62,Female,Kolkata,57,6433,478,473,26,Basic,0,0.0,0,Low
145833,65,Female,Chennai,33,2747,122,472,14,Silver,0,0.0,0,Low
146338,20,Female,Delhi,115,405,496,178,33,Silver,0,0.0,0,Low
194703,19,Male,Pune,90,6843,218,527,42,Silver,1,0.0,1,Low
220202,52,Female,Hyderabad,5,5524,247,503,35,Gold,0,0.0,0,Low
212254,32,Male,Delhi,110,1289,314,580,49,Basic,0,0.0,0,Low
241519,41,Male,Pune,53,6509,92,687,5,Silver,1,0.0,1,Low
110552,23,Male,Kolkata,8,9601,73,443,41,Gold,0,0.0,0,Low
105830,21,Female,Pune,48,8868,18,423,2,Gold,0,7.162278772593693e-213,0,Low
252514,47,Female,Bangalore,31,1859,336,316,2,Basic,0,0.0,0,Low
224526,25,Female,Kolkata,72,5962,349,600,20,Gold,0,0.0,0,Low
249526,69,Female,Pune,8,8283,239,173,32,Silver,1,0.0,1,Low
168353,20,Female,Pune,70,8510,395,399,36,Basic,1,0.0,1,Low
238072,59,Male,Delhi,93,5788,325,360,9,Basic,1,0.0,1,Low
218098,38,Male,Hyderabad,69,5777,162,66,27,Platinum,0,0.0,0,Low
297821,30,Male,Chennai,50,6060,336,594,35,Platinum,0,0.0,0,Low
101027,39,Male,Kolkata,95,2816,291,670,37,Basic,0,0.0,0,Low
235106,18,Female,Kolkata,92,1551,199,524,9,Silver,0,0.0,0,Low
154075,35,Female,Pune,80,5980,283,400,30,Silver,0,0.0,0,Low
136867,66,Female,Chennai,26,8134,205,382,11,Platinum,1,0.0,1,Low
116645,50,Male,Mumbai,107,461,3,375,14,Basic,0,1.0,0,High
148098,60,Male,Bangalore,22,9537,129,705,40,Basic,1,0.0,1,Low
200157,21,Female,Delhi,20,5603,243,68,34,Gold,0,0.0,0,Low
208785,45,Female,Delhi,45,347,372,566,15,Basic,1,2.369265792281211e-133,1,Low
238656,67,Female,Delhi,107,5589,304,43,27,Basic,0,0.0,0,Low
269545,63,Male,Delhi,114,3020,175,250,20,Basic,0,0.0,0,Low
295325,20,Male,Kolkata,1,9324,107,301,5,Silver,0,1.0,0,High
267667,69,Female,Chennai,46,691,88,689,11,Basic,0,1.0,0,High
127517,49,Male,Mumbai,35,6214,33,383,44,Basic,0,1.2447452257316602e-304,0,Low
151093,31,Male,Delhi,71,1667,197,665,21,Basic,0,0.0,0,Low
111862,58,Female,Pune,74,366,470,720,0,Basic,0,4.481950047377504e-193,0,Low
139075,50,Female,Bangalore,22,8621,223,464,44,Platinum,0,0.0,0,Low
222455,25,Female,Kolkata,119,6764,17,523,21,Basic,0,7.301325078388593e-116,0,Low
219768,57,Male,Kolkata,42,8045,24,403,21,Basic,1,8.859394036239182e-280,1,Low
267351,22,Female,Kolkata,41,3822,139,486,31,Platinum,0,0.0,0,Low
298787,54,Female,Kolkata,5,4415,273,59,28,Gold,1,0.0,1,Low
275405,64,Male,Mumbai,53,7461,428,71,11,Silver,0,0.0,0,Low
279522,39,Male,Bangalore,95,577,4,52,38,Silver,1,0.9935570123117808,1,High
266645,57,Male,Bangalore,93,6346,117,147,9,Gold,0,0.0,0,Low
202182,34,Female,Pune,71,5127,280,486,41,Gold,1,0.0,1,Low
254560,24,Male,Hyderabad,81,8750,473,309,11,Basic,0,0.0,0,Low
158750,22,Female,Mumbai,37,2490,115,624,38,Basic,1,0.0,1,Low
234424,42,Male,Bangalore,13,3368,101,399,35,Basic,1,0.0,1,Low
184329,69,Male,Hyderabad,46,7672,117,409,26,Silver,1,0.0,1,Low
176778,58,Male,Pune,63,9192,287,369,13,Silver,0,0.0,0,Low
199212,23,Female,Bangalore,61,9221,289,100,14,Gold,0,0.0,0,Low
294789,22,Male,Bangalore,82,3987,70,698,18,Basic,1,0.0,1,Low
291914,59,Male,Pune,24,2809,94,421,47,Gold,1,0.0,1,Low
145084,24,Male,Chennai,85,3216,185,142,9,Basic,0,0.0,0,Low
145286,58,Male,Mumbai,25,7170,367,559,0,Basic,1,0.0,1,Low
126076,66,Male,Mumbai,113,8837,393,173,25,Platinum,0,0.0,0,Low
289305,25,Female,Mumbai,21,8116,354,376,37,Basic,1,0.0,1,Low
218299,30,Female,Delhi,67,5158,279,37,14,Basic,0,0.0,0,Low
233532,60,Female,Mumbai,55,5565,317,208,49,Gold,1,0.0,1,Low
216529,50,Female,Mumbai,105,6766,237,268,3,Silver,1,0.0,1,Low
289372,69,Male,Bangalore,103,5949,479,438,16,Basic,1,0.0,1,Low
193601,68,Female,Chennai,24,5648,293,135,32,Basic,1,0.0,1,Low
194299,22,Male,Bangalore,112,7067,32,24,18,Gold,1,0.0,1,Low
287616,18,Male,Kolkata,93,6955,424,105,42,Silver,0,0.0,0,Low
140600,28,Male,Delhi,115,8500,435,489,49,Silver,0,0.0,0,Low
106013,37,Male,Pune,56,377,213,213,19,Platinum,0,1.0441777906486606e-115,0,Low
236547,20,Female,Chennai,10,7595,316,149,32,Gold,0,0.0,0,Low
205990,55,Female,Pune,18,9442,172,273,8,Gold,1,0.0,1,Low
134220,61,Male,Pune,102,9254,239,73,42,Platinum,0,0.0,0,Low
181385,33,Male,Mumbai,42,8671,121,582,8,Silver,1,0.0,1,Low
110466,65,Male,Chennai,40,4999,91,7,27,Silver,1,0.0,1,Low
275534,30,Male,Kolkata,109,9256,10,581,45,Silver,1,5.8202941375981275e-49,1,Low
104631,18,Female,Kolkata,85,790,250,687,36,Basic,0,8.143037636155889e-248,0,Low
175553,37,Female,Kolkata,5,7127,92,583,0,Platinum,0,0.0,0,Low
239874,59,Male,Pune,4,8518,463,127,12,Silver,0,0.0,0,Low
200893,47,Male,Kolkata,35,3895,159,451,45,Silver,1,0.0,1,Low
282077,43,Female,Pune,44,1241,284,494,20,Gold,1,0.0,1,Low
168408,64,Female,Mumbai,79,5895,16,178,19,Silver,0,2.2804931638808593e-145,0,Low
279194,59,Male,Delhi,22,3912,81,125,11,Silver,0,0.0,0,Low
109150,30,Male,Delhi,40,4678,470,401,41,Silver,1,0.0,1,Low
254262,47,Female,Mumbai,90,2830,38,157,4,Basic,0,9.292292156184864e-186,0,Low
267408,41,Female,Kolkata,96,5176,145,584,35,Gold,0,0.0,0,Low
233218,69,Female,Delhi,97,4406,33,173,11,Gold,0,7.049849372576524e-255,0,Low
152795,48,Female,Delhi,18,8474,417,278,11,Gold,0,0.0,0,Low
152845,21,Female,Chennai,98,8511,20,427,44,Gold,1,2.979696771223824e-237,1,Low
282983,68,Female,Chennai,30,4054,42,548,21,Gold,1,7.063046694124134e-206,1,Low
107491,44,Male,Kolkata,13,6203,75,340,41,Gold,1,0.0,1,Low
162351,55,Female,Delhi,15,6786,160,318,13,Silver,1,0.0,1,Low
207597,57,Male,Kolkata,18,4771,397,409,36,Silver,0,0.0,0,Low
140702,41,Male,Bangalore,42,4473,48,350,44,Silver,0,0.0,0,Low
265088,61,Female,Bangalore,54,6033,473,207,39,Silver,0,0.0,0,Low
278246,69,Female,Chennai,11,1628,31,163,8,Silver,1,5.175961664831828e-54,1,Low
265998,24,Male,Mumbai,32,4101,225,259,4,Gold,0,0.0,0,Low
279288,24,Female,Delhi,5,7918,134,482,44,Silver,0,0.0,0,Low
207153,47,Male,Chennai,19,3473,484,32,43,Gold,0,0.0,0,Low
206397,22,Female,Hyderabad,78,265,479,287,14,Gold,1,6.8376342990590525e-196,1,Low
219906,28,Male,Hyderabad,97,3194,232,92,5,Gold,0,0.0,0,Low
162865,26,Male,Chennai,30,604,436,73,19,Basic,0,0.0,0,Low
257293,36,Male,Bangalore,105,9020,279,529,37,Basic,0,0.0,0,Low
263882,68,Male,Bangalore,99,4662,124,700,43,Basic,0,0.0,0,Low
198671,22,Male,Chennai,88,4270,198,667,6,Silver,0,0.0,0,Low
281859,22,Female,Chennai,42,248,428,715,7,Silver,0,2.0389231186312985e-56,0,Low
202964,63,Female,Chennai,13,5940,492,666,47,Silver,1,0.0,1,Low
121084,25,Male,Mumbai,88,1614,461,598,27,Silver,1,0.0,1,Low
274798,33,Female,Chennai,38,9508,2,452,49,Gold,1,1.0,1,High
297238,44,Female,Pune,81,4810,171,465,5,Gold,0,0.0,0,Low
262151,18,Male,Kolkata,75,1579,464,727,13,Basic,1,0.0,1,Low
272865,63,Male,Hyderabad,13,8431,468,167,8,Basic,0,0.0,0,Low
232315,44,Male,Chennai,101,7406,473,602,43,Silver,0,0.0,0,Low
295152,55,Male,Hyderabad,75,6108,228,122,18,Platinum,1,0.0,1,Low
193993,30,Female,Chennai,103,9989,22,198,38,Basic,1,0.0,1,Low
227320,31,Female,Bangalore,36,6989,103,112,6,Basic,1,0.0,1,Low
259395,66,Male,Mumbai,41,9217,435,609,39,Basic,0,0.0,0,Low
226440,33,Male,Chennai,88,8762,463,225,46,Basic,1,0.0,1,Low
106943,35,Female,Bangalore,3,6562,497,630,15,Silver,1,0.0,1,Low
244947,69,Female,Hyderabad,114,7408,497,206,20,Silver,0,0.0,0,Low
225528,45,Female,Delhi,98,3261,107,179,29,Silver,0,0.0,0,Low
220265,65,Female,Bangalore,8,7651,158,482,24,Basic,0,0.0,0,Low
259666,52,Female,Kolkata,98,7654,406,716,44,Basic,1,0.0,1,Low
259081,63,Female,Bangalore,69,5489,2,690,19,Basic,0,1.0,0,High
241958,31,Male,Kolkata,11,7780,73,703,14,Basic,0,0.0,0,Low
158077,32,Male,Mumbai,30,7574,464,652,14,Gold,1,0.0,1,Low
237801,62,Female,Hyderabad,25,2257,491,579,5,Basic,0,0.0,0,Low
123995,34,Female,Delhi,31,1339,128,550,18,Platinum,0,2.1766083224827883e-213,0,Low
100815,39,Female,Hyderabad,9,8784,236,124,12,Basic,0,0.0,0,Low
118841,53,Male,Bangalore,18,5013,88,156,47,Gold,0,0.0,0,Low
225167,39,Male,Hyderabad,93,418,297,26,49,Silver,1,2.1764808996213264e-244,1,Low
167821,52,Female,Mumbai,49,7631,136,371,20,Silver,1,0.0,1,Low
286804,18,Female,Bangalore,32,958,219,362,14,Platinum,0,0.0,0,Low
290624,69,Male,Hyderabad,102,1273,115,383,1,Silver,0,4.232158982784751e-219,0,Low
126307,69,Male,Bangalore,5,5940,5,171,7,Silver,0,0.9848794485675548,0,High
288144,56,Male,Pune,79,8395,449,2,43,Gold,1,0.0,1,Low
154806,66,Male,Delhi,68,2068,335,642,37,Basic,0,0.0,0,Low
126297,18,Female,Kolkata,82,7625,484,513,28,Basic,0,0.0,0,Low
183760,18,Male,Kolkata,4,6579,332,434,1,Silver,1,0.0,1,Low
142182,22,Female,Mumbai,116,6441,57,245,47,Platinum,1,0.0,1,Low
103049,56,Male,Chennai,3,3097,351,583,27,Basic,1,0.0,1,Low
204516,63,Male,Hyderabad,107,8259,335,493,28,Basic,1,0.0,1,Low
197672,65,Female,Delhi,41,321,360,3,23,Basic,0,2.452153616894569e-226,0,Low
169099,20,Female,Pune,104,4953,264,219,8,Basic,1,0.0,1,Low
188909,24,Female,Pune,46,6830,180,637,1,Basic,0,0.0,0,Low
104972,46,Female,Chennai,20,4439,135,292,29,Gold,0,0.0,0,Low
258877,35,Male,Hyderabad,15,6429,235,441,44,Basic,1,0.0,1,Low
107379,40,Male,Mumbai,64,7056,212,728,3,Silver,0,0.0,0,Low
104485,39,Female,Kolkata,35,4096,199,623,35,Basic,1,0.0,1,Low
238329,62,Female,Kolkata,18,6433,60,715,43,Platinum,1,0.0,1,Low
213860,48,Male,Kolkata,3,4744,96,540,25,Gold,0,0.0,0,Low
285018,64,Male,Delhi,70,4565,489,5,25,Basic,0,0.0,0,Low
225354,62,Male,Hyderabad,14,3425,304,392,44,Silver,0,0.0,0,Low
230331,52,Female,Hyderabad,79,8125,109,289,2,Gold,0,0.0,0,Low
215245,25,Male,Kolkata,11,1141,420,159,38,Silver,0,0.0,0,Low
290025,57,Female,Mumbai,115,7494,167,605,29,Platinum,1,0.0,1,Low
214901,56,Female,Pune,100,2464,470,32,34,Silver,0,0.0,0,Low
211444,33,Male,Delhi,91,3094,318,75,29,Gold,0,0.0,0,Low
153763,63,Female,Pune,112,453,109,37,34,Basic,0,3.2709716349198196e-98,0,Low
242134,63,Female,Delhi,81,2382,49,317,27,Basic,1,2.2481150729235925e-165,1,Low
250634,35,Female,Chennai,86,998,233,700,37,Silver,1,0.0,1,Low
131800,19,Male,Kolkata,41,3106,174,50,30,Gold,1,0.0,1,Low
262403,27,Male,Delhi,47,9802,332,80,44,Gold,1,0.0,1,Low
299096,69,Female,Mumbai,34,4725,123,712,12,Basic,0,0.0,0,Low
278707,27,Female,Kolkata,96,3327,372,244,48,Silver,0,0.0,0,Low
268010,24,Male,Chennai,24,6276,155,350,18,Basic,1,0.0,1,Low
174999,21,Male,Mumbai,20,8856,16,74,28,Gold,0,9.98481365248943e-237,0,Low
166095,62,Male,Mumbai,55,1258,490,310,12,Platinum,0,0.0,0,Low
111207,26,Female,Hyderabad,56,377,389,259,0,Platinum,1,3.5598550834725834e-239,1,Low
173122,22,Male,Bangalore,118,5183,207,471,38,Basic,0,0.0,0,Low
188871,23,Male,Delhi,24,3377,415,476,40,Silver,0,0.0,0,Low
236509,58,Male,Mumbai,45,7039,112,202,1,Basic,0,0.0,0,Low
252071,47,Female,Hyderabad,99,8499,438,247,16,Platinum,1,0.0,1,Low
296591,25,Male,Hyderabad,99,4656,441,526,47,Basic,0,0.0,0,Low
104916,45,Male,Bangalore,111,5162,120,666,31,Basic,0,0.0,0,Low
180592,24,Female,Chennai,104,2656,317,111,11,Silver,0,0.0,0,Low
259082,22,Male,Delhi,22,7692,327,614,47,Gold,1,0.0,1,Low
207736,64,Male,Hyderabad,117,457,450,425,22,Silver,1,0.0,1,Low
148808,64,Female,Kolkata,84,2014,351,348,2,Silver,0,0.0,0,Low
201177,64,Male,Mumbai,2,7001,222,86,20,Gold,1,0.0,1,Low
151432,20,Male,Pune,27,3916,84,667,12,Silver,0,0.0,0,Low
177845,55,Female,Mumbai,33,8978,199,61,23,Basic,0,0.0,0,Low
178214,29,Female,Delhi,48,2724,426,59,7,Basic,0,0.0,0,Low
243778,42,Female,Delhi,80,2776,18,612,33,Silver,0,1.0,0,High
256843,67,Male,Delhi,41,3327,280,283,20,Gold,1,0.0,1,Low
164517,55,Female,Mumbai,6,8049,258,722,38,Basic,0,0.0,0,Low
296480,30,Female,Chennai,53,6854,112,41,1,Silver,0,0.0,0,Low
125943,49,Female,Pune,6,9227,159,622,45,Basic,1,0.0,1,Low
149608,41,Female,Kolkata,20,3477,236,369,42,Basic,1,0.0,1,Low
264582,56,Male,Chennai,79,5686,73,249,3,Basic,0,0.0,0,Low
167617,33,Female,Mumbai,27,9580,202,478,36,Gold,1,0.0,1,Low
270804,28,Female,Mumbai,107,6231,139,368,18,Platinum,0,0.0,0,Low
282961,34,Female,Kolkata,111,8420,486,683,22,Basic,1,0.0,1,Low
231954,42,Male,Kolkata,118,8196,28,548,15,Silver,1,0.0,1,Low
200575,37,Male,Kolkata,29,5036,487,328,46,Gold,0,0.0,0,Low
215455,60,Female,Chennai,29,7692,347,248,32,Gold,0,0.0,0,Low
126019,60,Male,Delhi,25,7869,163,198,17,Basic,0,0.0,0,Low
134248,65,Female,Bangalore,11,6349,433,422,10,Basic,1,0.0,1,Low
290578,56,Male,Bangalore,112,6699,117,222,26,Basic,0,0.0,0,Low
130622,37,Female,Delhi,51,4416,77,543,48,Gold,0,0.0,0,Low
294337,68,Female,Chennai,72,6858,297,10,36,Silver,0,0.0,0,Low
126375,54,Male,Hyderabad,45,5199,440,509,33,Basic,1,0.0,1,Low
293209,33,Female,Mumbai,94,9509,320,58,49,Platinum,0,0.0,0,Low
261875,42,Female,Mumbai,26,5112,104,453,14,Silver,1,0.0,1,Low
223463,52,Female,Hyderabad,65,6662,29,537,48,Silver,1,6.510582555488207e-256,1,Low
273332,59,Female,Hyderabad,100,4927,415,375,39,Silver,0,0.0,0,Low
193314,32,Female,Kolkata,42,2319,146,84,29,Basic,0,0.0,0,Low
128480,65,Female,Bangalore,32,5479,152,601,7,Silver,0,0.0,0,Low
139687,18,Male,Chennai,13,6639,143,128,36,Gold,0,0.0,0,Low
167627,59,Female,Bangalore,96,9043,8,348,5,Gold,1,1.7425299150222179e-63,1,Low
102383,38,Male,Hyderabad,84,1330,120,251,25,Basic,1,1.5511417343709525e-267,1,Low
261526,64,Female,Kolkata,45,1897,268,219,1,Basic,0,0.0,0,Low
180907,27,Female,Delhi,62,7284,404,204,28,Basic,0,0.0,0,Low
103675,51,Female,Delhi,81,6721,227,497,25,Gold,1,0.0,1,Low
274259,48,Female,Chennai,48,7720,157,461,29,Silver,1,0.0,1,Low
295348,42,Male,Chennai,33,5460,139,666,3,Basic,0,0.0,0,Low
262119,51,Female,Kolkata,71,8685,172,649,46,Gold,1,0.0,1,Low
107831,49,Male,Chennai,35,2564,6,180,9,Silver,0,0.999999999987208,0,High
127602,67,Male,Kolkata,92,8015,441,35,14,Silver,0,0.0,0,Low
253563,22,Female,Delhi,71,1104,161,56,7,Basic,0,0.0,0,Low
220865,61,Male,Chennai,46,6189,276,486,34,Basic,1,0.0,1,Low
230958,22,Male,Chennai,4,8594,119,691,38,Basic,1,0.0,1,Low
255751,46,Female,Bangalore,96,4777,466,555,11,Silver,0,0.0,0,Low
187212,56,Male,Kolkata,95,9258,29,658,36,Silver,1,0.0,1,Low
264667,29,Male,Chennai,105,6174,134,660,39,Silver,1,0.0,1,Low
275103,31,Male,Mumbai,95,6622,185,690,42,Basic,1,0.0,1,Low
242114,27,Male,Pune,117,5267,422,330,30,Basic,1,0.0,1,Low
116375,39,Female,Pune,24,6851,300,18,32,Basic,0,0.0,0,Low
266072,42,Female,Hyderabad,75,2160,394,360,31,Platinum,0,0.0,0,Low
107052,68,Female,Pune,96,392,49,373,45,Gold,1,1.0,1,High
184580,33,Male,Chennai,112,3353,129,545,30,Basic,0,0.0,0,Low
143697,35,Female,Chennai,96,2532,484,467,20,Basic,0,0.0,0,Low
299366,68,Female,Hyderabad,52,8309,290,107,18,Gold,0,0.0,0,Low
151677,49,Male,Bangalore,52,4776,238,297,4,Basic,0,0.0,0,Low
282935,51,Male,Hyderabad,108,5235,417,588,29,Basic,1,0.0,1,Low
232343,34,Female,Hyderabad,118,7502,353,563,37,Basic,0,0.0,0,Low
124581,25,Male,Mumbai,61,5969,437,537,3,Silver,0,0.0,0,Low
237850,57,Male,Delhi,67,498,262,351,0,Silver,1,1.2098940605328877e-189,1,Low
217749,26,Male,Kolkata,8,2688,316,198,11,Platinum,0,0.0,0,Low
272128,44,Male,Mumbai,107,2328,265,421,12,Gold,0,0.0,0,Low
272252,19,Female,Hyderabad,71,5284,182,448,44,Gold,1,0.0,1,Low
114862,69,Male,Hyderabad,116,9732,228,565,45,Basic,0,0.0,0,Low
282905,45,Male,Delhi,46,5346,361,162,12,Silver,0,0.0,0,Low
118516,50,Female,Mumbai,35,9584,137,68,40,Silver,1,0.0,1,Low
290783,20,Female,Pune,27,3915,116,364,19,Silver,0,0.0,0,Low
276638,61,Female,Pune,53,7972,482,72,31,Basic,1,0.0,1,Low
143414,27,Male,Chennai,63,5755,340,16,38,Basic,0,0.0,0,Low
169480,47,Female,Bangalore,41,4225,350,467,36,Basic,1,0.0,1,Low
271444,51,Male,Chennai,49,4510,131,12,29,Gold,0,0.0,0,Low
116389,53,Male,Delhi,37,780,70,114,32,Basic,0,7.703210558821288e-81,0,Low
137735,66,Female,Mumbai,41,9410,498,337,43,Basic,0,0.0,0,Low
112256,21,Female,Delhi,4,7946,486,226,40,Basic,1,0.0,1,Low
251621,35,Male,Delhi,81,4065,161,84,48,Basic,0,0.0,0,Low
142147,29,Female,Bangalore,32,2612,80,588,34,Silver,0,2.4533906007077257e-274,0,Low
221093,25,Male,Bangalore,86,3885,201,251,29,Basic,0,0.0,0,Low
176213,53,Female,Mumbai,68,2378,79,301,22,Platinum,0,1.3656996968477297e-308,0,Low
249697,38,Female,Kolkata,48,3437,208,196,7,Basic,0,0.0,0,Low
228450,69,Male,Hyderabad,75,8925,146,2,45,Basic,0,0.0,0,Low
282370,63,Male,Kolkata,19,2562,246,634,33,Silver,1,0.0,1,Low
244699,29,Male,Mumbai,12,3061,244,532,20,Basic,0,0.0,0,Low
108770,65,Female,Bangalore,32,7097,250,559,37,Silver,1,0.0,1,Low
229720,37,Female,Hyderabad,21,6053,458,506,15,Basic,0,0.0,0,Low
260821,49,Male,Bangalore,29,2046,238,80,44,Basic,0,0.0,0,Low
237047,54,Female,Chennai,15,8142,391,666,16,Basic,0,0.0,0,Low
110544,58,Male,Kolkata,20,3430,431,219,22,Basic,0,0.0,0,Low
250109,33,Male,Mumbai,52,4881,468,485,45,Silver,1,0.0,1,Low
115725,38,Female,Kolkata,80,5514,213,692,16,Basic,0,0.0,0,Low
187402,43,Male,Bangalore,25,4945,370,68,40,Basic,0,0.0,0,Low
154674,41,Male,Mumbai,74,4791,392,419,38,Basic,1,0.0,1,Low
261840,28,Female,Bangalore,46,5549,194,191,27,Silver,0,0.0,0,Low
140496,42,Female,Mumbai,12,1511,21,197,0,Silver,0,9.783644556778016e-15,0,Low
192141,44,Female,Hyderabad,27,7230,11,332,49,Basic,1,2.716329415120623e-65,1,Low
115691,57,Female,Chennai,95,5756,32,627,38,Basic,1,2.9138456208943094e-227,1,Low
185743,63,Female,Kolkata,77,9069,139,6,44,Basic,1,0.0,1,Low
114324,57,Female,Hyderabad,15,5562,52,33,41,Gold,0,0.0,0,Low
